likes,replies,quotes,retweets,searchQuery,clean_content,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
0,0,0,0,ganjar,ganjar sumsel hati warga itsdioandn ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
180,4,1,35,#ganjar,tipe x hasil cipta gempur energi panggung pesta rakyat ganjar pranowo cirebon menghentakkan tonton musik penuh semangat semangat hidup suasana malam sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,news detik com milu d tuju politik gagas demokrasi mesti duduk porsi pas pakai ganjar pranowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar pranowo janji indonesia bebas visa negara dlvr it syvk,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,kunjung ganjar ponpes muba bukti komitmen nilai manusia ajengdw ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar pimpin sederhana rakyat miftahwazni ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
94,6,0,18,ganjar,orang madura keluarga wajib menang mohmahfudmd salah anggota keluarga tretan bik cak achmadfauzi wy optimis dukung ganjar mahfud madura tingkat sih ganjar mahfud gaspol,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,bersih wakil ganjar mata warga sumsel kusukauang ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
20,1,0,17,ganjar,ribu warga desa kumpul desa beji mulyo camat tungkal jaya kabupaten mus banyuasin sumatera selatan senin gegap gempita sambut calon presiden bacapres ganjar pranowo alun gamelan iring lantuan sinden bawa tembang bahasa jawa ganjar lokasi sembari layan warga ajak salam ganjar mampir warung acara mes nasi pecel mantan gubernur jawa periode sungkan ajak makan bareng warga ganjar ajak milik warung bersendau gurau sahabatganjar ganjarpresiden ganjaruntuksemua ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar pranowo pimpin dengar tindak annenmaymarie ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
3,0,0,1,#prabowo,prabowo subianto gibran rakabuming raka usung delapan program garap cepat pilih pilpres delap program prabowo gibran prabowogibran menangsatuputaran mendingprabowo terusmajubersamaprabowo dekade bersamaindonesiamaju programcepat programprabowogibran,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#prabowo,result togel november jogjatoto benin pools coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#prabowo,result togel november jogjatoto bal pools coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar hadir warga sumsel suara tamaramustika ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#prabowo,result togel november jogjatoto cambodia pools coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,result togel november jogjatoto bal pools coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,result togel november jogjatoto elche coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,result togel november jogjatoto florida evening coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,result togel november jogjatoto carolina evening coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,result togel november jogjatoto jowo pools coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
279,13,3,100,anies,masyaa allah anies aktifitas stamina prima doa anies senantiada karunia sehat senantiasa lindung allah swt lupa sholawat asyghil amin mari amin indonesia politik dinasti,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,-0.2732,0.12,0.8,0.08,Negative
0,0,0,0,#prabowo,result togel november jogjatoto chonburi pools coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,result togel november jogjatoto toto macau season coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
11,0,2,2,#ganjar,ganjar p kolaborasi laku umkm palembang coba kue lapis khas palembang lapis maksuba sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
32,0,0,15,anies,anies baswedan mohon doa restu ulama jakarta bahagia adem lihat capres pilih sayang ulama moga allah lindung anies orang niat jahat curang beliau aamiin allahumma aamiin aniesmuhaimin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,-0.5106,0.113,0.887,0,Negative
0,0,0,0,ganjar,ponpes muba ganjar komitmen sorot nasib palestina anisachingu ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,anies,tani tulang punggung negara tani wajib sejahtera pimpin anies muhaimin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#ganjar,direktur eksekutif charta politika yunarto wijaya pandang sosok calon wakil presiden gibran rakabuming raka beban instagram com p czvciq j s mediadigitalcpp indotvlive prabowo ganjar gibran anies mahfudmd capres,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,korban piala dunia ganjar berani lawan instruksi presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#ganjar,masyarakat kota salatiga dukung ganjar pranowo ganjarpresiden ganjarmahfud ganjarmahfudmenang ganjarpranowo ganjar sahabatganjar relawanganjar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#ganjar,masyarakat kota surakarta dukung ganjar pranowo ganjarpresiden ganjarmahfud ganjarmahfudmenang ganjarpranowo ganjar sahabatganjar relawanganjar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,online twett bang tahan bullyan,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,yaelah orang jokowi ganjar bicara olah nama etika demokrasi,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1604,268,66,6153,anies,anies muhaimin ganjar mahfud md,10/18/2023,10/18/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar peka hadap kembang pangan indonesia stok tip rencana jangka,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1589,70,8,524,anies,anies baswedan diam zionisme israel laku bantai palestina freefreepalestine,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar pranowo inspirasi pimpin bersih achor mardliyan ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,presiden kerja makan prabowo pasang ganjar pasang anis pasang ya sopo presidene sik amanah korupsi liyane ben gusti allah sik atur,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,agama ganjar ilham toleransi hormat shesagnostic ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,rakyat ganjar warga sumsel wakil nanadekaputri ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,umkm sumsel sinar berkat ganjar rhestufeb ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,1,ganjar,jokowimenyerahlah mundur ketua mk freepalaestine freepalestinefromzionist savepalestine freepalestinenow gazagenocide hamas gadis kretek abu janda tel aviv baccarat kaskus hajime isayama ganjar komodo london chelsea liverpool israhell ange eren fuji senin innalillahiallegri reply scarlett npwp mowning renjun seoul musik awards rigged dating history ayahbowo masgibran boikot ten hag charlotte semangka klopp ganjar presiden pilpres pkwt ketua mk bohong plat k mkmk we love freen gaza limyoona setan jokowi boeing freepalestinenow deres mendung don t stop talking about gaza bang yedam konsep foto newcastle shawn mendes yati nasi goreng thepeoples suneo pembuanganlimbahnuklirjepang x putri marino m achsanul qosasi srchafreen,11/7/2023,11/7/2023,Positive,"Sentiment(polarity=0.25, subjectivity=0.3, assessments=[(['ten'], 0.0, 0.0, None), (['love'], 0.5, 0.6, None)])",0.25,0.3,0.5423,0.045,0.887,0.069,Positive
21,0,0,19,ganjar,ribu santri ponpes ar rahman gegap gempita sambut bacapres ganjar pranowo lihat ganjar televisi langsung rebut salam foto ganjar silaturahmi ponpes arrahman dialog ulama sumatera selatan kunjung palembang minggu temu isu bahas ganjar ulama sumsel sahabatganjar ganjarpresiden ganjaruntuksemua ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,1,ganjar,ganjar jokowi nilai pilpres penuh drama komentar newsupdate update news text kumpar com kumparannews ga,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
23,3,0,10,#prabowo,temu duta palestina h e zuhair al shun bahas tindak bantu tawar bantu manusia indonesia saudara gaza prabowo,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,1,ganjar,jokowimenyerahlah mundur ketua mk freepalaestine freepalestinefromzionist savepalestine freepalestinenow gazagenocide hamas gadis kretek abu janda tel aviv baccarat kaskus hajime isayama ganjar komodo london chelsea liverpool israhell ange eren fuji senin innalillahiallegri reply scarlett npwp mowning renjun seoul musik awards rigged dating history ayahbowo masgibran boikot ten hag charlotte semangka klopp ganjar presiden pilpres pkwt ketua mk bohong plat k mkmk we love freen gaza limyoona setan jokowi boeing freepalestinenow deres mendung don t stop talking about gaza bang yedam konsep foto newcastle shawn mendes yati nasi goreng thepeoples suneo pembuanganlimbahnuklirjepang x putri marino m achsanul qosasi srchafreen,11/7/2023,11/7/2023,Positive,"Sentiment(polarity=0.25, subjectivity=0.3, assessments=[(['ten'], 0.0, 0.0, None), (['love'], 0.5, 0.6, None)])",0.25,0.3,0.5423,0.045,0.887,0.069,Positive
893,3228,328,12652,anies,lihat dukung bacapres ganjar like komentar gp anies retweet komentar ab,5/4/2023,5/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0.3612,0,0.8,0.2,Positive
265,21,8,120,ganjar,hasil demokrasi kualitas jokowi baliho bungsu ditanyain intimidasi baliho ganjar mahfud bendera pdi juang copot nyaman protes,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
8,0,0,2,anies,salut aniesbaswedan capres henti aktifitasnya putus mk cedera konstitusi anies tameng sholawat asyghil kerja krs galang massa acr ab jakarta selatan hadir maulid hbb umar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,prabowo,putus laku luluh lantak pasang prabowo gibran logika atur mk blunder revisi atur,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,prabowo,saksi ayahbowo masgibran serius tuntas kait sulit selesai masyarakat pilihansejuk pilihnyapakbowo asiknyasih amamasgibran akurelawanprabowogibran prabowo gerindra,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,gibran cawapres prabowo anwar usman ancam pecat mkmk ubah putus lengkap bit ly sumg t prabowo gibran anwarusman mkmk beritaviral,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0.5574,0,0.841,0.159,Positive
75,50,11,52,prabowo,nyata ketua dpw pkb jawa gus yusuf bhw pentol pa dukung prabowo nyata bohong fakta temu kelompok gerombol amin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
19,18,0,1,ganjar,kunjung sumatra ganjar sambut ribu warga bahasa jawa ganjarpranowo jpnn com news kunjungi pedal,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,prabowo,ayahbowo masgibran semangat ajak warga negara partisipasi aktif maju nkri pilihansejuk pilihnyapakbowo asiknyasih amamasgibran akurelawanprabowogibran prabowo gerindra,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,prabowo,tahan air lingkung prabowo prabowo kodekita menatamasadepan,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
4,0,0,0,#prabowo,dhani prabowo ruang percaya anak muda partai gerindra aksinyata prabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
11,7,1,5,#prabowo,pilih capres selesai ayah prabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,anies,anies muhaimin realisasi mandat tani amin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,anies,anies baswedan gus imin makmur tani indonesia,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar peduli hadap isu internasional akar ponpes ggyy ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,hut golkar jokowidodo malam puncak hut golkarindonesia hadir petinggi koalisi indonesia maju airlanggahartarto malam hadir capres kim prabowo juha,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar bicara dukung palestina ceplokmataolaf ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,1,ganjar,jokowimenyerahlah mundur ketua mk freepalaestine freepalestinefromzionist savepalestine freepalestinenow gazagenocide hamas gadis kretek abu janda tel aviv baccarat kaskus hajime isayama ganjar komodo london chelsea liverpool israhell ange eren fuji senin innalillahiallegri reply scarlett npwp mowning renjun seoul musik awards rigged dating history ayahbowo masgibran boikot ten hag charlotte semangka klopp ganjar presiden pilpres pkwt ketua mk bohong plat k mkmk we love freen gaza limyoona setan jokowi boeing freepalestinenow deres mendung don t stop talking about gaza bang yedam konsep foto newcastle shawn mendes yati nasi goreng thepeoples suneo pembuanganlimbahnuklirjepang x putri marino m achsanul qosasi srchafreen,11/7/2023,11/7/2023,Positive,"Sentiment(polarity=0.25, subjectivity=0.3, assessments=[(['ten'], 0.0, 0.0, None), (['love'], 0.5, 0.6, None)])",0.25,0.3,0.5423,0.045,0.887,0.069,Positive
1,0,0,1,ganjar,jokowimenyerahlah mundur ketua mk freepalaestine freepalestinefromzionist savepalestine freepalestinenow gazagenocide hamas gadis kretek abu janda tel aviv baccarat kaskus hajime isayama ganjar komodo london chelsea liverpool israhell ange eren fuji senin innalillahiallegri reply scarlett npwp mowning renjun seoul musik awards rigged dating history ayahbowo masgibran boikot ten hag charlotte semangka klopp ganjar presiden pilpres pkwt ketua mk bohong plat k mkmk we love freen gaza limyoona setan jokowi boeing freepalestinenow deres mendung don t stop talking about gaza bang yedam konsep foto newcastle shawn mendes yati nasi goreng thepeoples suneo pembuanganlimbahnuklirjepang x putri marino m achsanul qosasi srchafreen,11/7/2023,11/7/2023,Positive,"Sentiment(polarity=0.25, subjectivity=0.3, assessments=[(['ten'], 0.0, 0.0, None), (['love'], 0.5, 0.6, None)])",0.25,0.3,0.5423,0.045,0.887,0.069,Positive
0,0,0,0,ganjar,ganjar pranowo sosok capres santun penuh prestasi asing telinga ganjar pranowo beliau mantan gubernur jawa sukses curi perhati prestasi cemerlang janji sahabatganjar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1944,77,33,393,anies,main catur lawan hantoyo desa kracak menang skak mat kuda hitam aminajadulu,11/7/2023,11/7/2023,Positive,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333, assessments=[(['main'], 0.16666666666666666, 0.3333333333333333, None)])",0.166666667,0.333333333,0,0,1,0,Neutral
0,0,0,0,ganjar,ah abang mah bawa pesimis aja kasihan ganjar konsolidasi eh influencernya tular baperan partai ieu,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,prabowo,telunjuk jokowi arah pilpres masyarakat paham isi hati jokowi arah prabowo gibran pilih nya nitter net mambahitamm stat mkmk tegur,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[(['net'], 0.0, 0.0, None)])",0,0,0,0,1,0,Neutral
0,0,0,0,prabowo,sang sakit nya malu tolong nya jng anggap negara milik keluarga nya,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#ganjar,masyarakat kab kalong dukung ganjar pranowo ganjarpresiden ganjarmahfud ganjarmahfudmenang ganjarpranowo ganjar sahabatganjar relawanganjar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#ganjar,masyarakat kab demak dukung ganjar pranowo ganjarpresiden ganjarmahfud ganjarmahfudmenang ganjarpranowo ganjar sahabatganjar relawanganjar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
82,4,0,17,ganjar,peluk cium akrab bu sus mas ganjar ganjar pangandaran ya ganjar hobby makan seafood dimasakin bu sus,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
14,11,0,11,ganjar,pidato calon presiden ganjar pranowo csis foto tempo co read pi tempofoto,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
2,0,0,1,ganjar,jokowimenyerahlah mundur ketua mk freepalaestine freepalestinefromzionist savepalestine freepalestinenow gazagenocide hamas gadis kretek abu janda tel aviv baccarat kaskus hajime isayama ganjar komodo london chelsea liverpool israhell ange eren fuji senin innalillahiallegri reply scarlett npwp mowning renjun seoul musik awards rigged dating history ayahbowo masgibran boikot ten hag charlotte semangka klopp ganjar presiden pilpres pkwt ketua mk bohong plat k mkmk we love freen gaza limyoona setan jokowi boeing freepalestinenow deres mendung don t stop talking about gaza bang yedam konsep foto newcastle shawn mendes yati nasi goreng thepeoples suneo pembuanganlimbahnuklirjepang x putri marino m achsanul qosasi srchafreen,11/7/2023,11/7/2023,Positive,"Sentiment(polarity=0.25, subjectivity=0.3, assessments=[(['ten'], 0.0, 0.0, None), (['love'], 0.5, 0.6, None)])",0.25,0.3,0.5423,0.045,0.887,0.069,Positive
897,10,2,289,#anies,rakyat menang keluarga kuasa amin anies aniesmuhaimin,10/26/2023,10/26/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,bersih prinsip utama pimpin ganjar tiramisu x ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,2,0,0,ganjar,apasih ngetag ngetag dasar buzzer sokap ganjar genjer gonjor gweh pilih,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
2,1,0,0,#prabowo,prabowo gibran menang pupuk tani dar prabowo gibran tweet prabowo gibran prabowogibran gerindra gerindrajateng bersamaindonesiamaju wiswayahe masdar untukbangsa untukindonesia tanimerdeka pupukuntuknegeri kamidisini,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,prabowo,iya banget masyarakat lihat ayahbowo masgibran erti makmur bangsa pilihansejuk pilihnyapakbowo asiknyasih amamasgibran akurelawanprabowogibran prabowo gerindra,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
155,7,1,43,ganjar,borong buzzer udah borong partai udah borong menteri udah borong mdia ma af rakyat waras pilih layak pimpin indonesia gaspol ganjar mahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,prabowo,keren nih ayahbowo masgibran pilih langkah bareng tangguh sejahtera bangsa pilihansejuk pilihnyapakbowo asiknyasih amamasgibran akurelawanprabowogibran prabowo gerindra,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,tim menang prabowo gibran solo bentuk target detikjateng dlvr it syvlzn prabowo prabowounggul,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#prabowo,dpc pdi p gibran sila rudy kompas com kompas com dlvr it syvlcf prabowo prabowounggul,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,ganjar,ganjar santri bicara dukung palestina topik utama glxssyfi ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
855,221,18,157,ganjar,t o l o n campur tangan ya tuhan kerja jalan tuhan menang pasang ganjar mahfud menang putar pilpres merdeka,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0.4588,0,0.864,0.136,Positive
