likes,replies,quotes,retweets,searchQuery,clean_content,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
0,0,0,0,#anies,ringkas google trends prabowo ganjar anies cari dunia milu capres prabowo ganjar anies medium com angryovalegg rin,11/2/2023,11/2/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
447,7,6,196,gibran,tangkap jokowi tangkap gibran tangkap anwar usman ketua mk ipar presiden,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,0,1,#ganjar,politik universitas paramadina ahmad khoirul umam nyata basis suara pasang ganjar mahfud jawa pengaruh mesin politik pasang prabowo gibran ganjar gibran jawatengah nasional kompas com read,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfud,ganjar mahfud gerak cepat indonesia maju ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,tegur tulis pake kertas a,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
21,23,0,1,#ganjar,hasil survei charta politika indonesia elektabilitas pasang calon presiden wakil presiden ganjar pranowo mahfud md saing ketat pasang prabowo subianto gibran rakabuming ganjar prabowo nasional kompas com read,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,orang pilih rakyat ganjarpranowo mahfudmd gofud gama ganjartulusmelayani ganjarlebihbaik sahabatganjar jawarakanganjar makganjar mottogp gerakcepat tanpabeban,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,1,0,1,#mahfud,program kerja ganjar pranowo indonesia unggul pilihganjar pilihmahfud mahfud ganjar ganjarmahfud,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,cakimin,cakimin rangkul desa,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,ayah ganjar pranowo calon presiden ganjarpranowo mohmahfudmd ganjar center ganjarpranowo ganjar ganjar pranowo ganjaruntuksemua ganjarforpresident mahfudmd tuankuyarakyat ganjaruntuksemua,11/4/2023,11/4/2023,Negative,"Sentiment(polarity=-0.1, subjectivity=0.1, assessments=[(['center'], -0.1, 0.1, None)])",-0.1,0.1,0.0,0.0,1.0,0.0,Neutral
14,16,0,9,ganjar mahfud,kunjung pesantren jombang tgb ganjar mahfud sejahtera guru ngaji jatim inews id berita kunjun,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,0,0,#ganjar,ganjar pranowo bacapres ri gelora milu bersih taat konstitusi hadap ribu rawan gabung tim menang daerah jawa gor jatidiri semarang sahabatganjar ganjarpresiden ganjar ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,dana desa terimakasihpkb danadesanaik muhaimin,7/6/2023,7/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin #anies,cak imin detik terima pinang cawapres anies baswedan ancam surya paloh pilpres capres cawapres anies muhaiminiskandar cakimin suryapaloh kaltim tribunnews com tribunkaltim,9/3/2023,9/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,prabowo gibran,mending langsung prabowo gibran menang pilpres biar ngirit anggar kamimuak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
479,33,8,143,mahfud,angin segar dukung ganjar bukti gabung kuat cendana cikeas tum mk keluarga lurah bendung cinta rakyat pd sosok ganjar mahfud pd temu jalan ganjarmahfud sahabatganjar,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,orang rapat ungkit niat banget prabowo jatuh,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,panglima santri abdul muhaimin iskandar emban amanah pimpin bangsa indonesia aminsuarasantri anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,wwuuiihh kota malang heboh capres cawapres amin juta unjung ubah membludak cair saking panas nasdem pkb aniesbaswedan muhaimin malang heboh viral janganbaper,10/12/2023,10/12/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfudmd,sikap mahfud md taat komitmen laksana konstitusi hidup bangsa negara jalan ganjarpresiden ganjarmahfud gerakcepatindonesiaunggul pilpres ganjarmahfudpejuangkonstitusi,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
342,0,6,133,muhaimin,muda cerdas pilih amin anies baswedan muhaimin iskandar aminajadulu aniesmuhaimin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
10,10,0,15,#mahfudmd,selamat mas gibran pesan mas gibran yah menang ganjar pranowo ganjarpranowo mahfudmd ganjarmahfud jawabarat presgan lanjutgan tuankurakyat indonesia dkijakarta banten sumbar janganmentangmentang,10/25/2023,10/25/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,utama yach,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,ganjar,moga mk manjadi wasit adil milu mahfud ganjar menang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo gibran,moga dukung setia buka hati urung pilih kasihan tanggung kiamat,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,penuh butuh air irigasi masuk tahan air ekonomi air tahan tumbuh produksi pangan industri energi prabowo prabowo kodekita menatamasadepan,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
31,1,0,16,#anies,stadion jis puji latih brasil bikin bangga indonesia amin anies aniesmuhaimin,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,salut kompak keluarga ganjar mahfud laku ziarah makan karno ganjarpranowo mahfudmd ziarahmakam bungkarno,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,calon pimpin junjung netralitas aminjaganetralitas anies,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfudmd,yenny wahid dukung ganjar pranowo mahfud md suami pilih tim kampanye prabowo subianto gibran rakabuming raka ift tt czthngw,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,1,#cakimin,gibran deklarasi cawapres prabowo baca fin co id read gibran cakimin mahkamahkonstitusi pdip prabowo gibran,10/23/2023,10/23/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,anies,anies muhaimin capres cawapres santri pimpin bawa indonesia adil makmur sejahtera aminbelapetani aniesmuhaimin cakiminow dpp pkb,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,tanggap pks gibran cawapres prabowo pilpres mudah asyik amin merdekanews co read ta cawapresprabowo gibranrakabuming pks aniesbaswedan cakimin,10/21/2023,10/21/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,1,0,anies muhaimin,survei charta politika elektabilitas ganjar mahfud prabowo gibran saing unggul anies muhaimin nasional kompas com read hasil survei bukti survei gama unggul,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,gibran,bacawapres koalisi indonesia maju kim gibran rakabuming raka enggan tanggap status pdip kabar kuning raya hut partai golkar senin kemarin urung wali kota surakarta enggan pdip ketua dpc pdip solo gibran koalisi indonesia maju kim bicara kukuh kader partai golkar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,cinta damai airlanggahartarto golkar golkarindonesia golkargibran golkarprabowo prabowo prabowogibran anies ganjarmahfud jokowi,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies,bicara pimpin transparan accountable ya anies muhaimin walk the talk thebluealbumin muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,ganjarpranowo prof mahfudmd tuju poros maritim dunia monas hujan ganjarmahfudfriendly ganjarmahfudsatset ganjarmahfud ganjarmahfudpilihanrakyat ganjarmahfudsumbar freepalenstine,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
100,3,0,17,#ganjar,lihat senyum ganjar es teh hambar langsung manis kiw kiw cukurukuk empuk jerru sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar,dukung tulus sumsel kuat ganjar muharas ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,0,3,#ganjar,biar ganjar manis tambahin gula sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,netizen abu janda hubung prabowo gibran diostana,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1009,19,7,393,anies,bang ramzi bicara anies yah ng anies mantap bang ramzi,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
16,0,1,7,prabowo,ayah prabowo pilih cawapres hasil langgar konstitusi hakim henti sikap layak jendral ksatria malu mantan danjen kopassus,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfudmd,bu sus cocok mahfud md berani tegak hukum jargon tenggelam,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,amin cakimin dpp pkb,10/23/2023,10/23/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,ganjar pranowo mahfud md janji sikat koruptor izin ganjarpranowo mahfudmd,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfud,mntap menang ganjar mahfud putar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,1,0,#mahfudmd,komitmen ganjar mahfud ganjarpranowo mahfudmd ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
25,4,7,4,prabowo gibran,prabowo serah unit ambulans bantu warga aceh sira sehat indonesia raya sehat indonesia raya sira prabowogibran prabowogibranmenang prabowogibran sira kesiragerindra gerindrakesira kesehatanindonesiaraya kesiraindonesia kesirapeduliindonesia,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,ganjarpranowo mahfudmd maju umkm gofud gama ganjartulusmelayani ganjarlebihbaik sahabatganjar jawarakanganjar makganjar mottogp tanpabeban gerakcepat,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,pasang anies baswedan muhaimin iskandar cak imin berangkat kpu daftar pasang capres cawapres lengkap integritasonline com pasanga salam integritas integritasonline cakimin aniesbaswedan,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,mk perkosa trus ya percaya presiden peduli rakyat dagel pasang selingkuh rumah pura lu spy lihat borok kpu ubah atur stelah gibran daftar lawak kali ya kpu id,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,gibran,politis pdip rokhmin dahuri gibran cawapres prabowo rupa hasil sandera politik ketua parpol hukum minyak goreng porostimur com blak blakan k,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,1,0,0,muhaimin,dr hc drs h a muhaimin iskandar m si nama lengkap abdul muhaimin iskandar tanggal lahir jombang september usia profil didik s fakultas ilmu sosial ilmu politi universitas gadjah mada ugm s manajemen komunikasi universitas indonesia ui doctor honor causa universitas airlangga surabaya,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.4939,0.0,0.929,0.071,Positive
0,0,0,0,ganjar mahfudmd,dukung ganjar mahfud md negeri ganjarpranowo mahfudmd ganjarmahfud fyp fyp fyp viral beritaviral viral,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,1,#muhaimin,bangun desa kuat pusat nkri pkb terimakasihpkb danadesanaik muhaimin,7/6/2023,7/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,amin sejahtera rakyat indonesia anies muhaimin cakiminnow anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,berat mkmk dukung jujur mkmk hadap kelompok jokowi prabowo kuasa uang kuasa uang gerak hancur kelici kalah dipilpres jujur menang lawan kelici,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,pimpin rendah hati adil moga menang amin anies muhaimin cakiminow anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,hahaha pindah aniesmuhaimin anies partaipkb pkb cakimin gusimin nasdem partaipks koalisiperubahan suryapaloh milu pilpres pileg pemilu pemiluserentak nu nahdlatululama jember madura sampang bandaaceh kulonprogo ugm,10/19/2023,10/19/2023,Positive,"Sentiment(polarity=0.2, subjectivity=0.4, assessments=[(['hahaha'], 0.2, 0.4, None)])",0.2,0.4,0.5574,0.0,0.87,0.13,Positive
0,0,0,0,mahfud,tpn ganjar mahfud mkmk pecat ketua mk anwar usman bukti langgar etik pamangibrancurang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,breaking berita laut manusia iring anies cak imin daftar capres cawapres kpu kabarterdepan com breaking n capres cawapresprabowo cawapresanies cakimin kabarterdepan,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
33,1,0,18,#ganjar,ganjar pranowo kunjung palembang minggu lawat ganjar palembang langsung sambut tokoh masyarakat sumatra selatan sumsel haji halim sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
165,7,0,34,ganjar,mas ganjar pranowo inap rumah warga mus rawas sumatera selatan konsisten gerak sesuai arah gerak partai jemput aspirasi rakyat akar rumput kuat laku,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,mahfud,tok tok tok hasil putus mk hura hura pasang prabowo subianto gibran kalah anis coblos prabowo anis ganjar mahfud menang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfud,partai oenguasa banhak usaha isi komisaris bumn kak bilang team ganjar mahfud isi orang sungguh mulut bau jengkol,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,kado indah santri santri pilih pimpin negeri mahfudmd cakimin,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies muhaimin,anies muhaimin bawa indonesia festival musik penuh energy kreativitas dibelpey muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.6486,0.0,0.629,0.371,Positive
7,4,0,1,#mahfud,pilih kasih copot baliho ganjarmahfud ganjarcapres ganjar ganjarpranowo ganjarpresiden mahfud ganjarpranowo ganjarmenangtotal ganjarforpresiden pemilu pilpres ganjaruntukindonesia presiden indonesia viral,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,hilang ya baliho sulap gibran nyaman pinjam badan sandiago,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
7,0,0,0,#cakimin,pagi kumpul lepas ananda anies imin laku tugas insyaallah allah meridhoinya aliyah download metrotvxtend play store app store paslon amin aniesbaswedan cakimin sungkem ibunda aliyahrasyid pilpres pemilu,10/18/2023,10/18/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.34,0.0,0.915,0.085,Positive
0,0,0,0,cakimin,aminjaganetralitas pimpin adil netralitas cakimin,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,masyaalloh cawapres jago bikin puisi nyata bismillah moga alloh subhanahu wata ala takdir anies gus imin presiden wakil presiden ri aamiin semangat jemput takdir aniesmuhaimin aminajadulu amin anies muhaimin,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,ganjar mahfud,todung mulya lubis deputi hukum tim menang nasional tpn ganjar mahfud wibawa mk titik nadir rendah percaya publik tip hadap adil pamangibrancurang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,pimpin rendah hati adil moga menang amin anies muhaimin cakiminow anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
8,0,1,2,ganjar mahfudmd,diaspora indonesia eropa nyata dukung ganjar mahfud md pilpres tag scarlett fuji mundur ketua mk upnormal lawan innalillahi virginia pagi palestina pagi gen z hamas angel down quebec senin eren artists,11/7/2023,11/7/2023,Negative,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889, assessments=[(['down'], -0.15555555555555559, 0.2888888888888889, None)])",-0.155555556,0.288888889,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,desahancowo sejahtera indonesia maju muhaimin iskandar partaikebangkitan bangsa,7/15/2023,7/15/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,1,0,mahfudmd,orang tau bocor negara perintah tegak hukum takut sahabat mahfud md,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfudmd,jaman sih mahfud md berani pecat ketua mk beliau ketua anggota mk mk,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
2,2,0,1,muhaimin,jhnrdzi muncul layar kaca ya hebat,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,anies muhaimin,lembaga survei charta politika indonesia rilis survei elektabilitas pasang calon presiden calon wakil presiden hasil survei bukti survei gama unggul prabowo gibran anies muhaimin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
18,0,0,2,ganjar mahfud,pilih pasang ganjar mahfud ganjar tolak radikalisme intoleransi bahas timeline,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
17,1,0,5,#cakimin #anies,anies duga korupsi kemenaker era cak imin insya allah lancar anies cakimin kemenaker dugaankorupsi,9/4/2023,9/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,ganjar ganjar gema kota riyadh saudi arabia ganjarpranowo mahfudmd pdiperjuangan,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,mahfudmd,pasang ganjar pranowo mahfud md persen anies baswedan muhaimin iskandar persen bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,insya allah amin amanah aminsuarapasantren anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin #anies,deklarasi anies cak imin reaksi prabowo pks muhaimin iskandar cawapres pilpres capres cawapres anies cakimin prabowo muhaiminiskandar pks kaltim tribunnews com tribunkaltim,9/3/2023,9/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,1,0,0,cakimin,qodari cakimin luhut,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfud,mari kawal ganjar mahfud bismillah menang menang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,#cakimin,gerbang amin nilai cak imin calon presiden cakimin m jpnn com news gerbang amin,10/16/2023,10/16/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1818,64,13,574,anies,dukung anies tolong jaga postingannya aksi bela palestina hubung copras capres pilpres lihat postingan aniesbaswedan bawa embel pilpes watermark aminajadulu ato,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
